source_dataset,source_ref,job_id,job_title,company_name,city,province,salary,education,experience,industry,major,company_size,company_type,publish_date,description,longitude,latitude,source_url
Kaggle China Jobs Data,polartech/china-jobs-data,149741591,业务分析师 Business Analyst,北京睿智思科科技发展有限公司,北京,北京,1.5-2万,本科,2年,计算机软件,,50-150人,民营,2023-07-17 18:33:28,业务分析师 Business Analyst 计算机软件 计算机服务(系统、数据服务、维修),116.437557,39.938709,https://www.kaggle.com/datasets/polartech/china-jobs-data
Kaggle China Jobs Data,polartech/china-jobs-data,147867254,短视频运营专员,北京宏通博智国际咨询有限公司,北京,北京,7千-1.4万,大专,1年,计算机软件,,,合资,2023-07-17 18:46:14,短视频运营专员 计算机软件 电子技术/半导体/集成电路,116.446827,39.912454,https://www.kaggle.com/datasets/polartech/china-jobs-data
Kaggle China Jobs Data,polartech/china-jobs-data,113105507,耳鼻喉、五官科销售代表（全国）,西安外科医学科技有限公司,北京,北京,1-1.5万,大专,2年,医疗设备/器械,,150-500人,民营,2023-07-17 18:34:07,耳鼻喉、五官科销售代表（全国） 医疗设备/器械 医疗/护理/卫生,116.413387,39.910924,https://www.kaggle.com/datasets/polartech/china-jobs-data
Kaggle China Jobs Data,polartech/china-jobs-data,149741881,Java软件开发工程师,北京睿智思科科技发展有限公司,北京,北京,1-1.3万,本科,1年,计算机软件,,50-150人,民营,2023-07-17 18:33:25,Java软件开发工程师 计算机软件 计算机服务(系统、数据服务、维修),116.437557,39.938709,https://www.kaggle.com/datasets/polartech/china-jobs-data
Kaggle China Jobs Data,polartech/china-jobs-data,149777235,政府项目销售总监,深圳市和讯华谷信息技术有限公司,深圳,广东,2-4万,大专,5-7年,互联网/电子商务,,500-1000人,已上市,2023-07-17 18:34:22,政府项目销售总监 互联网/电子商务 计算机软件,113.960930,22.541376,https://www.kaggle.com/datasets/polartech/china-jobs-data
Kaggle China Jobs Data,polartech/china-jobs-data,147312590,会议扩声及IP广播产品代理,广州华迪电子产品有限公司,北京,北京,1.5-3万,不限,2年,电子技术/半导体/集成电路,,50-150人,民营,2023-07-17 18:29:47,会议扩声及IP广播产品代理 电子技术/半导体/集成电路 电子技术/半导体/集成电路,116.307187,39.914684,https://www.kaggle.com/datasets/polartech/china-jobs-data
Kaggle China Jobs Data,polartech/china-jobs-data,149777165,公路交通安全风险评估研究岗,公安部道路交通安全研究中心,北京,北京,1.1-2.2万,硕士,无需经验,学术/科研,,50-150人,事业单位,2023-07-17 18:28:59,公路交通安全风险评估研究岗 学术/科研 学术/科研,116.413554,39.911013,https://www.kaggle.com/datasets/polartech/china-jobs-data
Kaggle China Jobs Data,polartech/china-jobs-data,149742031,网站管理员/开发人员,北京睿智思科科技发展有限公司,北京,北京,1.5-2万,本科,3-4年,计算机软件,,50-150人,民营,2023-07-17 18:33:22,网站管理员/开发人员 计算机软件 计算机服务(系统、数据服务、维修),116.437557,39.938709,https://www.kaggle.com/datasets/polartech/china-jobs-data
Kaggle China Jobs Data,polartech/china-jobs-data,149774842,检测销售工程师/销售主管/销售经理,英格尔检测技术服务（上海）有限公司,北京,北京,8千-1.6万,大专,2年,检测，认证,,500-1000人,民营,2023-07-17 18:28:53,检测销售工程师/销售主管/销售经理 检测，认证 石油/化工/矿产/地质,116.331110,40.070434,https://www.kaggle.com/datasets/polartech/china-jobs-data
Kaggle China Jobs Data,polartech/china-jobs-data,149776958,销售总监（数智文博文旅/元宇宙/数智人）,广州凡拓数字创意科技股份有限公司,广州,广东,1.8-2.5万,大专,5-7年,计算机软件,,1000-5000人,已上市,2023-07-17 18:31:59,销售总监（数智文博文旅/元宇宙/数智人） 计算机软件 影视/媒体/艺术/文化传播,113.350540,23.148991,https://www.kaggle.com/datasets/polartech/china-jobs-data
Kaggle China Jobs Data,polartech/china-jobs-data,146783763,专利代理师,苏州科合科技服务有限公司,北京,北京,1-2万·13薪,本科,2年,金融/投资/证券,,少于50人,民营,2023-07-17 18:28:40,专利代理师 金融/投资/证券 专业服务(咨询、人力资源、财会),116.357721,40.025268,https://www.kaggle.com/datasets/polartech/china-jobs-data
Kaggle China Jobs Data,polartech/china-jobs-data,148607606,医疗器械销售,西安外科医学科技有限公司,北京,北京,1-1.5万,大专,3-4年,医疗设备/器械,,150-500人,民营,2023-07-17 18:33:52,医疗器械销售 医疗设备/器械 医疗/护理/卫生,116.413387,39.910924,https://www.kaggle.com/datasets/polartech/china-jobs-data
Kaggle China Jobs Data,polartech/china-jobs-data,149777152,公路交通安全应急管理研究岗,公安部道路交通安全研究中心,北京,北京,1.1-2.2万,硕士,无需经验,学术/科研,,50-150人,事业单位,2023-07-17 18:27:54,公路交通安全应急管理研究岗 学术/科研 学术/科研,116.413554,39.911013,https://www.kaggle.com/datasets/polartech/china-jobs-data
Kaggle China Jobs Data,polartech/china-jobs-data,149424278,单量充足站点取菜配送,神行骑侠（北京）餐饮管理有限公司,北京,北京,9千-1.5万,不限,无需经验,生活服务,,50-150人,民营,2023-07-17 18:27:17,单量充足站点取菜配送 生活服务 交通/运输/物流,116.339932,40.084462,https://www.kaggle.com/datasets/polartech/china-jobs-data
Kaggle China Jobs Data,polartech/china-jobs-data,138530225,销售代表（高频手术电刀耗材）,西安外科医学科技有限公司,河南省,河南,3-3.4千,中技/中专,1年,医疗设备/器械,,150-500人,民营,2023-07-17 18:34:00,销售代表（高频手术电刀耗材） 医疗设备/器械 医疗/护理/卫生,113.631416,34.753440,https://www.kaggle.com/datasets/polartech/china-jobs-data
Kaggle China Jobs Data,polartech/china-jobs-data,149777144,城市经理（北京）,千禾味业食品股份有限公司,北京,北京,1.2-1.5万,大专,3-4年,快速消费品(食品、饮料、化妆品),,1000-5000人,民营,2023-07-17 18:26:57,城市经理（北京） 快速消费品(食品、饮料、化妆品) 快速消费品(食品、饮料、化妆品),116.849476,40.393471,https://www.kaggle.com/datasets/polartech/china-jobs-data
Kaggle China Jobs Data,polartech/china-jobs-data,147828340,奢侈品店铺销售,池州原子人力资源服务有限公司,北京,北京,8千-1万·13薪,高中,1年,计算机软件,,,民营,2023-07-17 18:26:53,奢侈品店铺销售 计算机软件 计算机软件,116.485561,39.916199,https://www.kaggle.com/datasets/polartech/china-jobs-data
Kaggle China Jobs Data,polartech/china-jobs-data,147594767,医院驻场,重药控股（北京）有限公司,北京,北京,4.5-5千,大专,1年,医疗/护理/卫生,,50-150人,国企,2023-07-17 18:25:50,医院驻场 医疗/护理/卫生 医疗设备/器械,116.342320,40.076428,https://www.kaggle.com/datasets/polartech/china-jobs-data
Kaggle China Jobs Data,polartech/china-jobs-data,140829923,单量暴涨送餐员,神行骑侠（北京）餐饮管理有限公司,北京,北京,9千-1.5万,不限,无需经验,生活服务,,50-150人,民营,2023-07-17 18:27:17,单量暴涨送餐员 生活服务 交通/运输/物流,116.453792,39.973383,https://www.kaggle.com/datasets/polartech/china-jobs-data
Kaggle China Jobs Data,polartech/china-jobs-data,149777132,城市经理（北京）,千禾味业食品股份有限公司,北京,北京,1.2-1.5万,大专,3-4年,快速消费品(食品、饮料、化妆品),,1000-5000人,民营,2023-07-17 18:26:13,城市经理（北京） 快速消费品(食品、饮料、化妆品) 快速消费品(食品、饮料、化妆品),116.660983,40.136603,https://www.kaggle.com/datasets/polartech/china-jobs-data
Kaggle China Jobs Data,polartech/china-jobs-data,147593689,奢侈品店铺主管,池州原子人力资源服务有限公司,北京,北京,1.2-1.8万,高中,2年,计算机软件,,,民营,2023-07-17 18:26:53,奢侈品店铺主管 计算机软件 计算机软件,116.485561,39.916199,https://www.kaggle.com/datasets/polartech/china-jobs-data
Kaggle China Jobs Data,polartech/china-jobs-data,78728827,销售工程师（北京办事处）,上海砹弗矽电子有限公司,北京,北京,1-2万,本科,2年,电子技术/半导体/集成电路,,50-150人,民营,2023-07-17 18:25:29,销售工程师（北京办事处） 电子技术/半导体/集成电路 贸易/进出口,116.484151,39.996520,https://www.kaggle.com/datasets/polartech/china-jobs-data
Kaggle China Jobs Data,polartech/china-jobs-data,149451607,直招骑士月入过万,神行骑侠（北京）餐饮管理有限公司,北京,北京,9千-1.5万,不限,无需经验,生活服务,,50-150人,民营,2023-07-17 18:27:17,直招骑士月入过万 生活服务 交通/运输/物流,116.530050,39.922680,https://www.kaggle.com/datasets/polartech/china-jobs-data
Kaggle China Jobs Data,polartech/china-jobs-data,149776842,KA销售经理,诺雅那家居用品（上海）有限公司,上海,上海,1-1.5万,大专,3-4年,家居/室内设计/装潢,,150-500人,民营,2023-07-17 18:24:51,KA销售经理 家居/室内设计/装潢 建筑/建材/工程,121.519535,31.249355,https://www.kaggle.com/datasets/polartech/china-jobs-data
Kaggle China Jobs Data,polartech/china-jobs-data,149752655,《马术时间》电视栏目运营兼职编导,北京矩阵未来赛事管理有限公司,北京,北京,200元/天,本科,2年,计算机软件,,,民营,2023-07-17 18:24:12,《马术时间》电视栏目运营兼职编导 计算机软件 计算机软件,116.388534,39.978473,https://www.kaggle.com/datasets/polartech/china-jobs-data
Kaggle China Jobs Data,polartech/china-jobs-data,140716541,生鲜超市招聘配送骑手,神行骑侠（北京）餐饮管理有限公司,北京,北京,9千-1.5万,不限,无需经验,生活服务,,50-150人,民营,2023-07-17 18:27:17,生鲜超市招聘配送骑手 生活服务 交通/运输/物流,116.229613,39.911354,https://www.kaggle.com/datasets/polartech/china-jobs-data
Kaggle China Jobs Data,polartech/china-jobs-data,149257208,品牌客户运营（2023）,中移互联网有限公司,北京,北京,1.1-1.8万·19薪,本科,2年,互联网/电子商务,,1000-5000人,国企,2023-07-17 18:21:13,品牌客户运营（2023） 互联网/电子商务 通信/电信/网络设备,116.367180,39.905788,https://www.kaggle.com/datasets/polartech/china-jobs-data
Kaggle China Jobs Data,polartech/china-jobs-data,149776652,研发HRBP,美团,北京,北京,2.5-3.5万,不限,5-7年,互联网/电子商务,,10000人以上,已上市,2023-07-17 18:17:11,研发HRBP 互联网/电子商务,116.441105,40.005703,https://www.kaggle.com/datasets/polartech/china-jobs-data
Kaggle China Jobs Data,polartech/china-jobs-data,141775798,营销大区总经理,兴三星云科技股份有限公司,海宁,浙江,50-100万/年,大专,8-9年,建筑/建材/工程,,1000-5000人,民营,2023-07-17 18:21:37,营销大区总经理 建筑/建材/工程 贸易/进出口,120.835699,30.327806,https://www.kaggle.com/datasets/polartech/china-jobs-data
Kaggle China Jobs Data,polartech/china-jobs-data,149451706,急聘骑士工资可预支,神行骑侠（北京）餐饮管理有限公司,北京,北京,9千-1.5万,不限,无需经验,生活服务,,50-150人,民营,2023-07-17 18:27:17,急聘骑士工资可预支 生活服务 交通/运输/物流,116.299401,39.942353,https://www.kaggle.com/datasets/polartech/china-jobs-data
Kaggle China Jobs Data,polartech/china-jobs-data,149776993,架构设计岗,中移园区建设发展有限公司,北京,北京,1-1.5万,本科,2年,通信/电信/网络设备,,150-500人,国企,2023-07-17 18:16:32,架构设计岗 通信/电信/网络设备 通信/电信/网络设备,116.413384,39.910925,https://www.kaggle.com/datasets/polartech/china-jobs-data
Kaggle China Jobs Data,polartech/china-jobs-data,149696751,石景山生活配送员9000起包住,广州凯博人力资源服务有限公司,北京,北京,9千-1.2万,不限,无需经验,计算机软件,,,民营,2023-07-17 18:16:28,石景山生活配送员9000起包住 计算机软件 计算机软件,116.230688,39.915111,https://www.kaggle.com/datasets/polartech/china-jobs-data
Kaggle China Jobs Data,polartech/china-jobs-data,142973930,乘务员/五险一金/上一休一,河北顺禾人力资源服务有限公司,北京,北京,5-8千,高中,无需经验,专业服务(咨询、人力资源、财会),,,民营,2023-07-17 18:16:26,乘务员/五险一金/上一休一 专业服务(咨询、人力资源、财会) 专业服务(咨询、人力资源、财会),116.422401,39.934827,https://www.kaggle.com/datasets/polartech/china-jobs-data
Kaggle China Jobs Data,polartech/china-jobs-data,149776774,自营事业部总经理,江苏长泰药业股份有限公司,泰州,江苏,80-100万/年,大专,5-7年,制药/生物工程,,150-500人,合资,2023-07-17 18:20:41,自营事业部总经理 制药/生物工程 制药/生物工程,120.241462,31.980987,https://www.kaggle.com/datasets/polartech/china-jobs-data
Kaggle China Jobs Data,polartech/china-jobs-data,149424432,急招配送员无需经验,神行骑侠（北京）餐饮管理有限公司,北京,北京,9千-1.3万,不限,无需经验,生活服务,,50-150人,民营,2023-07-17 18:27:17,急招配送员无需经验 生活服务 交通/运输/物流,116.470213,39.886388,https://www.kaggle.com/datasets/polartech/china-jobs-data
Kaggle China Jobs Data,polartech/china-jobs-data,149776595,电话销售、银行信贷产品咨询,北京安心融科技有限公司,北京,北京,1.5-2万,中技/中专,1年,金融/投资/证券,,,民营,2023-07-17 18:14:58,电话销售、银行信贷产品咨询 金融/投资/证券 金融/投资/证券,116.467373,39.920820,https://www.kaggle.com/datasets/polartech/china-jobs-data
Kaggle China Jobs Data,polartech/china-jobs-data,149675084,生活用品配送员9000起包住,广州凯博人力资源服务有限公司,北京,北京,9千-1.5万,不限,无需经验,计算机软件,,,民营,2023-07-17 18:16:25,生活用品配送员9000起包住 计算机软件 计算机软件,116.492243,39.924381,https://www.kaggle.com/datasets/polartech/china-jobs-data
Kaggle China Jobs Data,polartech/china-jobs-data,142973880,高铁乘务员/五险一金,河北顺禾人力资源服务有限公司,北京,北京,5-8千,高中,无需经验,专业服务(咨询、人力资源、财会),,,民营,2023-07-17 18:16:26,高铁乘务员/五险一金 专业服务(咨询、人力资源、财会) 专业服务(咨询、人力资源、财会),116.422401,39.934827,https://www.kaggle.com/datasets/polartech/china-jobs-data
Kaggle China Jobs Data,polartech/china-jobs-data,149451902,会看导航会骑电驴月入过万,神行骑侠（北京）餐饮管理有限公司,北京,北京,9千-1.5万,不限,无需经验,生活服务,,50-150人,民营,2023-07-17 18:27:17,会看导航会骑电驴月入过万 生活服务 交通/运输/物流,116.309224,39.802489,https://www.kaggle.com/datasets/polartech/china-jobs-data
Kaggle China Jobs Data,polartech/china-jobs-data,148807638,销售经理（华北）,深圳市亿道信息股份有限公司,北京,北京,8千-1.3万,大专,1年,通信/电信/网络设备,,500-1000人,已上市,2023-07-17 18:13:57,销售经理（华北） 通信/电信/网络设备 计算机软件,116.487288,40.002211,https://www.kaggle.com/datasets/polartech/china-jobs-data
Kaggle China Jobs Data,polartech/china-jobs-data,149569758,石景山招聘快递员9000起提供车住,广州凯博人力资源服务有限公司,北京,北京,9千-1.2万,初中及以下,无需经验,计算机软件,,,民营,2023-07-17 18:16:12,石景山招聘快递员9000起提供车住 计算机软件 计算机软件,116.215518,39.917811,https://www.kaggle.com/datasets/polartech/china-jobs-data
Kaggle China Jobs Data,polartech/china-jobs-data,143034023,乘辅警/五险一金,河北顺禾人力资源服务有限公司,北京,北京,5-8千,高中,无需经验,专业服务(咨询、人力资源、财会),,,民营,2023-07-17 18:16:19,乘辅警/五险一金 专业服务(咨询、人力资源、财会) 专业服务(咨询、人力资源、财会),116.372514,39.918124,https://www.kaggle.com/datasets/polartech/china-jobs-data
Kaggle China Jobs Data,polartech/china-jobs-data,140829940,送餐骑手固定商圈单量集中,神行骑侠（北京）餐饮管理有限公司,北京,北京,9千-1.5万,不限,无需经验,生活服务,,50-150人,民营,2023-07-17 18:27:17,送餐骑手固定商圈单量集中 生活服务 交通/运输/物流,116.555854,39.922127,https://www.kaggle.com/datasets/polartech/china-jobs-data
Kaggle China Jobs Data,polartech/china-jobs-data,147215164,（日语）对外网络汉语教师,沈阳市沈北新区麻里网络咨询工作室,沈阳,辽宁,4-8千,高中,无需经验,互联网/电子商务,,,民营,2023-07-17 18:11:46,（日语）对外网络汉语教师 互联网/电子商务 互联网/电子商务,123.413307,41.801926,https://www.kaggle.com/datasets/polartech/china-jobs-data
Kaggle China Jobs Data,polartech/china-jobs-data,149495182,朝阳快递员8800提供车住,广州凯博人力资源服务有限公司,北京,北京,8千-1.3万,不限,无需经验,计算机软件,,,民营,2023-07-17 18:16:00,朝阳快递员8800提供车住 计算机软件 计算机软件,116.474758,39.877368,https://www.kaggle.com/datasets/polartech/china-jobs-data
Kaggle China Jobs Data,polartech/china-jobs-data,145693848,辅警/警察,河北顺禾人力资源服务有限公司,北京,北京,4-5千,高中,无需经验,专业服务(咨询、人力资源、财会),,,民营,2023-07-17 18:16:01,辅警/警察 专业服务(咨询、人力资源、财会) 专业服务(咨询、人力资源、财会),116.348625,39.732555,https://www.kaggle.com/datasets/polartech/china-jobs-data
Kaggle China Jobs Data,polartech/china-jobs-data,149617919,超市驻店配送轻松过万,神行骑侠（北京）餐饮管理有限公司,北京,北京,9千-1.3万,不限,无需经验,生活服务,,50-150人,民营,2023-07-17 18:27:17,超市驻店配送轻松过万 生活服务 交通/运输/物流,116.288359,39.924187,https://www.kaggle.com/datasets/polartech/china-jobs-data
Kaggle China Jobs Data,polartech/china-jobs-data,148653375,食品销售推广（管培）,新希望六和股份有限公司,北京,北京,6千-1.2万,大专,无需经验,农/林/牧/渔,,10000人以上,已上市,2023-07-17 18:11:10,食品销售推广（管培） 农/林/牧/渔 快速消费品(食品、饮料、化妆品),116.413384,39.910925,https://www.kaggle.com/datasets/polartech/china-jobs-data
Kaggle China Jobs Data,polartech/china-jobs-data,149348167,西城快递员9000起配车包住,广州凯博人力资源服务有限公司,北京,北京,9千-1.3万,不限,无需经验,计算机软件,,,民营,2023-07-17 18:15:46,西城快递员9000起配车包住 计算机软件 计算机软件,116.387841,39.961989,https://www.kaggle.com/datasets/polartech/china-jobs-data
